Date,Consumer Discretionary,Consumer Staples,Health Care
2000-04-24,281.92999267578125,175.72999572753906,351.9100036621094
2000-05-01,269.2300109863281,178.91000366210938,363.0199890136719
2000-05-08,275.239990234375,188.74000549316406,358.95001220703125
2000-05-15,273.1099853515625,189.16000366210938,370.7699890136719
2000-05-22,257.20001220703125,195.1199951171875,369.9599914550781
2000-05-29,277.5899963378906,189.72999572753906,357.05999755859375
2000-06-05,264.1499938964844,189.02000427246094,363.70001220703125
2000-06-12,263.54998779296875,189.77000427246094,382.6600036621094
2000-06-19,256.07000732421875,187.75,377.6499938964844
2000-06-26,262.260009765625,193.9600067138672,401.67999267578125
2000-07-03,274.010009765625,195.05999755859375,399.6499938964844
2000-07-10,279.07000732421875,190.8699951171875,380.80999755859375
2000-07-17,272.2099914550781,193.92999267578125,378.9200134277344
2000-07-24,262.45001220703125,195.02000427246094,383.0299987792969
2000-07-31,264.5400085449219,195.6199951171875,396.0899963378906
2000-08-07,266.1499938964844,199.0500030517578,380.69000244140625
2000-08-14,262.6600036621094,199.3000030517578,375.2900085449219
2000-08-21,262.9800109863281,194.72999572753906,385.489990234375
2000-08-28,257.19000244140625,189.30999755859375,381.07000732421875
2000-09-04,260.7699890136719,192.7899932861328,370.2300109863281
2000-09-11,259.6600036621094,188.0,374.2799987792969
2000-09-18,253.39999389648438,193.38999938964844,398.6600036621094
2000-09-25,248.41000366210938,197.22999572753906,399.70001220703125
2000-10-02,244.02000427246094,204.0,396.5899963378906
2000-10-09,228.30999755859375,202.08999633789062,397.9800109863281
2000-10-16,230.6999969482422,203.58999633789062,402.45001220703125
2000-10-23,230.8800048828125,215.9199981689453,410.7300109863281
2000-10-30,245.99000549316406,216.07000732421875,414.2300109863281
2000-11-06,229.0800018310547,224.8800048828125,423.9599914550781
2000-11-13,235.42999267578125,225.13999938964844,416.29998779296875
2000-11-20,225.3000030517578,223.69000244140625,416.25
2000-11-27,230.66000366210938,226.97000122070312,422.1300048828125
2000-12-04,241.74000549316406,223.77999877929688,422.05999755859375
2000-12-11,232.44000244140625,220.58999633789062,422.7200012207031
2000-12-18,229.9499969482422,229.19000244140625,426.2799987792969
2000-12-25,237.25,238.14999389648438,442.9200134277344
2001-01-01,251.89999389648438,219.39999389648438,397.79998779296875
2001-01-08,256.5299987792969,217.1199951171875,397.20001220703125
2001-01-15,256.5400085449219,216.6999969482422,394.5
2001-01-22,261.2200012207031,219.64999389648438,409.9800109863281
2001-01-29,261.42999267578125,225.67999267578125,412.1600036621094
2001-02-05,252.89999389648438,231.11000061035156,412.80999755859375
2001-02-12,257.25,230.4600067138672,400.7799987792969
2001-02-19,245.85000610351562,224.41000366210938,396.9599914550781
2001-02-26,243.5800018310547,225.44000244140625,404.32000732421875
2001-03-05,250.83999633789062,227.22999572753906,393.0799865722656
2001-03-12,233.5399932861328,215.16000366210938,360.4800109863281
2001-03-19,228.10000610351562,207.22000122070312,353.3299865722656
2001-03-26,236.77000427246094,213.7899932861328,376.44000244140625
2001-04-02,235.22000122070312,208.55999755859375,371.4100036621094
2001-04-09,238.16000366210938,205.80999755859375,372.7200012207031
2001-04-16,256.0199890136719,206.1999969482422,371.8900146484375
2001-04-23,258.7699890136719,213.22000122070312,383.8500061035156
2001-04-30,261.82000732421875,216.3699951171875,385.3800048828125
2001-05-07,263.2799987792969,214.5500030517578,381.5899963378906
2001-05-14,270.9200134277344,216.9199981689453,396.7300109863281
2001-05-21,268.8299865722656,214.05999755859375,385.8800048828125
2001-05-28,264.42999267578125,215.50999450683594,394.7099914550781
2001-06-04,263.9800109863281,213.47999572753906,398.25
2001-06-11,255.13999938964844,207.8699951171875,392.2699890136719
2001-06-18,262.8299865722656,208.4600067138672,389.17999267578125
2001-06-25,259.9800109863281,208.5500030517578,372.25
2001-07-02,250.77999877929688,207.0399932861328,370.1600036621094
2001-07-09,260.94000244140625,206.80999755859375,370.82000732421875
2001-07-16,257.9800109863281,211.02000427246094,387.3699951171875
2001-07-23,259.239990234375,207.05999755859375,381.20001220703125
2001-07-30,261.20001220703125,209.36000061035156,385.3699951171875
2001-08-06,254.19000244140625,210.6199951171875,387.3299865722656
2001-08-13,242.7899932861328,214.77999877929688,386.69000244140625
2001-08-20,246.83999633789062,221.83999633789062,395.19000244140625
2001-08-27,233.02000427246094,218.52999877929688,377.3399963378906
2001-09-03,215.66000366210938,219.6699981689453,374.20001220703125
2001-09-10,215.97000122070312,220.8000030517578,379.1499938964844
2001-09-17,185.75,204.4199981689453,353.2799987792969
2001-09-24,203.44000244140625,214.0500030517578,382.7900085449219
2001-10-01,211.52000427246094,214.9199981689453,389.19000244140625
2001-10-08,216.72999572753906,212.6699981689453,388.67999267578125
2001-10-15,211.88999938964844,214.4499969482422,390.6099853515625
